MCES	Nonconformity	Ion Type
12.97	65.05946197509766	[M+H]+
10.76	-8.578112792968739	[M+H]+
9.63	-13.222430419921878	[M+Na]+
10.664	6.012689208984369	[M+H]+
10.664	-4.839031982421886	[M+Na]+
10.695	9.858651733398432	[M+H]+
10.695	-9.434817504882801	[M+Na]+
9.945	3.6834594726562386	[M+H]+
10.86	-8.955096435546878	[M+H]+
10.77	-7.628393554687506	[M+Na]+
10.0	1.8028015136718807	[M+H]+
10.0	7.767611694335926	[M+Na]+
9.94	-8.348986816406239	[M+Na]+
9.94	3.315408325195307	[M+H]+
11.62	-9.358959960937511	[M+H]+
10.055	1.5630310058593864	[M+H]+
10.055	-8.144744873046875	[M-H]-
10.0	-3.5998291015625057	[M+Na]+
10.0	-3.2135559082031193	[M+H]+
9.89	-4.834829711914068	[M-H]-
10.164	0.11737670898438068	[M-H]-
9.8	-0.05010986328125	[M+Na]+
9.8	-0.0067138671875	[M+H]+
9.836	-2.650674438476557	[M+Na]+
9.836	1.8939300537109318	[M-H]-
10.02	-3.1385498046875	[M+H]+
10.02	-1.4104644775390511	[M+Na]+
10.02	2.170074462890625	[M-H]-
10.22	3.3114746093750114	[M+Na]+
10.22	-1.1708801269531364	[M+H]+
10.22	3.6448303222656193	[M-H]-
7.914	2.0850769042968693	[M-H]-
8.38	-3.663613891601557	[M+H]+
10.23	-1.9554077148437443	[M+H]+
6.414	-2.535006713867176	[M-H]-
10.86	-3.80908203125	[M+H]+
6.445	-0.18062133789061363	[M+Na]+
6.445	1.5484619140625	[M-H]-
9.61	-0.6224548339843636	[M+H]+
7.434	1.7500122070312614	[M+Na]+
10.99	-6.364849853515636	[M+H]+
10.99	-4.953723144531239	[M+Na]+
10.99	-7.183065795898443	[M-H]-
9.94	-2.464749145507824	[M+Na]+
10.89	-11.803387451171886	[M+Na]+
9.81	0.5967529296875114	[M+Na]+
9.81	-2.979940795898443	[M+H]+
9.81	7.715112304687494	[M-H]-
12.055	4.693794250488281	[M+H]+
8.94	-7.56146240234375	[M+H]+
13.73	32.89020385742188	[M-H]-
10.24	3.0790206909179716	[M+H]+
10.5	2.423428344726574	[M+H]+
10.5	-1.2890594482421989	[M+Na]+
10.5	3.7340270996093636	[M-H]-
10.695	-2.1876342773437614	[M+Na]+
10.19	4.988335706347655	[M+H]+
10.555	-3.673614501953125	[M+H]+
10.31	-4.984759521484364	[M-H]-
10.37	-3.398867797851551	[M-H]-
10.48	1.143280029296875	[M+Na]+
9.25	-9.107202148437494	[M+H]+
11.75	5.575201416015631	[M+H]+
11.75	6.415090942382818	[M-H]-
10.52	-4.51171875	[M-H]-
11.01	-0.08662109375001137	[M+Na]+
10.5	4.057977294921869	[M+Na]+
10.5	-4.760812377929682	[M+H]+
10.5	-3.5112854003906193	[M-H]-
6.89	-4.050366210937511	[M+Na]+
6.89	-0.8288055419921818	[M+H]+
10.76	-1.7638656616210966	[M+H]+
8.914	-0.898345947265625	[M+H]+
8.76	-2.665802001953125	[M+H]+
10.336	-10.257412719726574	[M-H]-
9.9	-2.472348022460949	[M-H]-
10.0	-10.9375	[M-H]-
10.38	-0.6158203125000057	[M+H]+
10.3	-2.575381469726551	[M+H]+
10.3	-7.962213134765619	[M+Na]+
10.3	-3.208474731445307	[M-H]-
10.5	8.549291992187506	[M-H]-
9.17	-4.627703857421864	[M+H]+
9.4	-7.829565429687506	[M+H]+
9.74	-0.07750549316406818	[M-H]-
9.74	-2.088375854492199	[M+H]+
9.74	-4.133721923828119	[M+H]+
10.0	-1.6087890624999943	[M+H]+
10.0	-8.101864624023449	[M-H]-
7.78	-5.054534912109375	[M+Na]+
9.914	-5.781658935546886	[M+H]+
9.914	-2.2080261230468636	[M-H]-
9.53	6.287840270996099	[M-H]-
9.914	3.6603759765625057	[M+H]+
9.914	3.5712768554687386	[M-H]-
10.44	2.758792114257801	[M-H]-
11.03	9.718731689453136	[M-H]-
9.95	-5.708258056640631	[M+Na]+
10.45	3.1959228515625	[M-H]-
10.45	-2.2915222167968636	[M+H]+
10.69	-10.665051269531261	[M+Na]+
10.69	4.109002685546869	[M-H]-
10.87	-3.2034057617187557	[M+Na]+
10.87	8.521148681640625	[M+H]+
9.85	2.0211029052734375	[M-H]-
9.89	3.1884002685546875	[M+Na]+
9.89	-3.996978759765625	[M-H]-
9.58	-3.8051269531250114	[M-H]-
9.47	3.4952331542968693	[M-H]-
12.945	-0.4181304931640568	[M-H]-
10.17	2.520510864257801	[M-H]-
10.47	1.7380340576171989	[M-H]-
10.2	-9.941253662109375	[M+Na]+
10.2	2.1571716308593807	[M+H]+
10.2	2.032504272460926	[M-H]-
9.85	-0.480804443359375	[M-H]-
15.58	4.161764526367193	[M+Na]+
15.58	1.8265930175781193	[M+H]+
9.02	-1.4892150878906136	[M+Na]+
9.02	74.0075927734375	[M+H]+
10.56	-6.593035888671864	[M-H]-
11.49	-12.770483398437506	[M+Na]+
11.49	-24.826092529296886	[M-H]-
10.42	-3.412283325195318	[M-H]-
9.87	-1.8067382812500057	[M+Na]+
11.164	-3.0028930664062443	[M+Na]+
9.36	-0.11557617187500568	[M+H]+
9.36	0.236358642578125	[M+Na]+
9.36	-2.7284973144531364	[M-H]-
8.305	-0.9375396728515568	[M+Na]+
8.305	-0.5218566894531307	[M+H]+
10.336	-0.5782989501953182	[M+H]+
10.336	-0.2908874511718693	[M+Na]+
10.336	2.27606201171875	[M-H]-
10.0	-0.7781799316406364	[M+H]+
10.0	-3.188232421875	[M+Na]+
9.98	-1.3096252441406193	[M+Na]+
10.47	-5.940863037109381	[M-H]-
9.63	-1.7405151367187557	[M+Na]+
9.63	-0.05207519531251137	[M-H]-
11.69	0.4612930297851534	[M-H]-
10.5	-5.259747314453136	[M+Na]+
10.5	-12.55974731445312	[M-H]-
10.33	1.561676025390625	[M+H]+
10.33	8.12372436523438	[M+Na]+
10.47	-10.142529296875011	[M+Na]+
10.47	-3.5933776855468693	[M+H]+
10.47	-6.938619995117193	[M-H]-
10.5	-1.8316711425781307	[M+H]+
10.5	-8.152099609375	[M+Na]+
10.5	4.9736328125	[M-H]-
8.67	0.34750671386717613	[M+H]+
9.98	3.1784729003906307	[M+H]+
9.98	-9.912030029296886	[M-H]-
10.336	-4.134356689453114	[M+H]+
10.336	-6.042346191406239	[M+Na]+
10.336	-2.6757080078124886	[M-H]-
10.0	0.20189208984373863	[M+H]+
10.0	-4.522967529296864	[M+Na]+
10.414	0.7019226074218636	[M+H]+
9.48	-1.7659820556640682	[M+H]+
9.48	2.1904724121093864	[M+Na]+
9.48	1.6406433105468636	[M-H]-
10.5	-2.2353332519531364	[M-H]-
10.0	2.6000915527343693	[M+Na]+
10.0	-0.38356323242186363	[M+H]+
10.69	-0.7415496826171761	[M+H]+
10.69	-3.6776580810546875	[M+Na]+
10.69	-1.7717468261718636	[M-H]-
11.6	-1.0347381591796818	[M-H]-
11.586	-11.889871215820307	[M-H]-
10.7	-23.478125000000006	[M+H]+
10.7	-21.450106811523426	[M+Na]+
10.56	-15.792028808593756	[M+Na]+
11.38	-4.553717041015631	[M+Na]+
11.81	8.445141601562511	[M+Na]+
10.0	-18.406274414062494	[M+H]+
10.0	-14.085369873046886	[M+Na]+
14.38	5.2837982177734375	[M-H]-
15.8	14.978067016601557	[M-H]-
13.64	77.89318237304687	[M-H]-
13.45	71.5722900390625	[M-H]-
14.36	13.418908691406244	[M-H]-
14.945	13.803381347656256	[M-H]-
17.2	16.745764160156256	[M-H]-
10.03	-2.5464904785156364	[M+H]+
10.03	-1.8057800292968693	[M+Na]+
10.03	-2.3478210449218864	[M-H]-
9.22	4.616497802734386	[M+H]+
9.22	3.9024597167968693	[M-H]-
10.0	-0.8020507812499886	[M+H]+
10.0	2.1437744140625057	[M-H]-
10.49	4.142016601562489	[M+Na]+
10.49	4.65234375	[M+H]+
10.49	7.370233154296869	[M-H]-
10.38	1.0064117431640511	[M+Na]+
10.38	-3.0234436035156307	[M+H]+
10.38	-9.044155883789074	[M-H]-
12.836	-11.208782958984386	[M+Na]+
12.836	-14.11041870117188	[M+H]+
12.836	-6.779998779296875	[M-H]-
10.47	-5.111114501953125	[M+Na]+
10.47	-1.8632934570312614	[M+H]+
10.3	8.914050292968739	[M+Na]+
10.3	9.617279052734375	[M+H]+
10.48	-6.206579589843756	[M+H]+
10.48	-3.4336608886718807	[M-H]-
10.35	4.3160552978515625	[M+H]+
10.35	5.060034179687506	[M+Na]+
10.35	3.4554626464843636	[M-H]-
10.48	1.0550170898437443	[M+H]+
10.48	1.0404602050781193	[M+Na]+
10.48	0.20261230468750568	[M-H]-
10.0	-6.959320068359375	[M+Na]+
10.39	4.541784667968756	[M+Na]+
10.39	2.8004699707031193	[M+H]+
10.39	1.9887939453124943	[M-H]-
11.05	9.265478515625006	[M+Na]+
11.05	11.199331665039068	[M+H]+
11.05	-6.209240722656261	[M-H]-
9.56	2.7092346191406307	[M+Na]+
9.56	3.6807189941406193	[M-H]-
10.305	2.419281005859375	[M+Na]+
10.305	4.674652099609375	[M-H]-
10.49	13.52880249023437	[M+Na]+
10.49	15.530261230468739	[M+H]+
10.49	0.6920654296874886	[M-H]-
10.76	-3.363742065429676	[M+H]+
10.76	-10.037750244140625	[M+Na]+
10.76	8.664498901367182	[M-H]-
7.76	0.32272644042967613	[M+H]+
9.78	4.8257904052734375	[M+Na]+
9.78	-2.257809448242199	[M+H]+
10.47	-3.9063354492187443	[M+H]+
10.47	-1.7655395507812557	[M-H]-
9.37	-3.0173583984374943	[M-H]-
10.39	-4.032037353515619	[M-H]-
10.39	-2.1512023925781136	[M+H]+
9.76	5.585125732421886	[M+Na]+
9.76	-1.2660736083984432	[M+H]+
9.76	-2.324795532226574	[M-H]-
9.72	5.388787841796869	[M-H]-
10.87	4.596917724609369	[M+Na]+
7.824	-4.167645263671886	[M-H]-
8.61	6.654132080078128	[M-H]-
7.695	0.31116943359376137	[M-H]-
12.03	8.571397399902338	[M-H]-
16.86	3.3681152343750114	[M+Na]+
10.89	0.43583984374998863	[M+Na]+
13.2	9.395306396484386	[M+Na]+
13.2	3.490878295898426	[M+H]+
11.664	-4.330041503906244	[M+Na]+
11.664	0.4870849609374943	[M+H]+
13.19	-10.104663085937489	[M-H]-
10.5	13.844091796875006	[M+Na]+
10.5	2.610678100585943	[M+H]+
10.5	-11.979809570312511	[M-H]-
10.0	-0.18302612304688637	[M+H]+
10.0	-5.430090332031256	[M+Na]+
10.26	1.0156066894531364	[M+Na]+
10.445	-5.267309570312506	[M+Na]+
10.445	-1.9497741699218807	[M+H]+
10.445	-6.863085937499989	[M-H]-
10.5	-3.6863891601562386	[M+H]+
10.5	-4.664508056640614	[M+Na]+
10.0	-0.14945678710938637	[M+Na]+
10.0	-7.914556884765631	[M+H]+
10.0	-16.16405639648437	[M-H]-
10.0	-4.708239746093739	[M+Na]+
10.0	3.6773925781249943	[M+H]+
10.22	-10.283532714843744	[M+Na]+
10.48	4.819882202148449	[M-H]-
10.56	1.9162933349609261	[M+Na]+
10.805	3.1363067626953125	[M+Na]+
10.49	-9.716748046875011	[M+Na]+
10.49	1.2114715576171875	[M+H]+
10.49	-1.1402465820312386	[M-H]-
10.48	3.31127471923827	[M-H]-
9.76	4.448037719726557	[M-H]-
10.49	-2.040740966796875	[M+H]+
10.49	-12.371926879882807	[M+Na]+
10.49	4.4024810791015625	[M-H]-
10.28	2.1227600097656136	[M-H]-
8.85	5.956781005859369	[M-H]-
19.0	50.20195770263672	[M-H]-
18.1	28.98809967041015	[M-H]-
19.9	37.4179183959961	[M-H]-
14.52	5.367315673828131	[M-H]-
10.48	-1.6842529296874886	[M+Na]+
10.22	2.8377868652343636	[M+H]+
10.5	-10.666027832031261	[M+Na]+
10.5	-8.970718383789062	[M-H]-
9.414	2.0299743652343807	[M+Na]+
9.414	-0.3967224121093693	[M+H]+
10.42	7.627484130859386	[M+Na]+
10.42	-3.6837707519531193	[M+H]+
10.48	-10.060330200195324	[M+Na]+
10.48	61.60851135253907	[M-H]-
10.48	-5.257833862304693	[M+H]+
10.47	0.32464599609375	[M-H]-
10.74	-5.762646484375011	[M+Na]+
7.74	0.10434570312500568	[M-H]-
8.086	-5.39849853515625	[M+H]+
9.55	-6.030465698242182	[M-H]-
10.305	-0.5253967285156307	[M+H]+
10.8	1.1257202148437386	[M+H]+
9.87	-7.527258300781256	[M-H]-
10.5	-4.756170654296881	[M-H]-
10.88	2.8220977783203125	[M+H]+
10.88	4.539501953125011	[M+Na]+
9.94	-10.54088745117187	[M+H]+
10.5	-7.280072021484386	[M-H]-
9.48	-4.036895751953125	[M+Na]+
9.836	-2.6939544677734375	[M+H]+
9.836	2.695037841796875	[M+Na]+
10.805	8.835192871093739	[M+Na]+
10.805	0.6144989013671989	[M+H]+
10.914	0.46788330078123863	[M+H]+
8.76	5.3343505859375	[M+Na]+
8.76	-1.3070098876953011	[M+H]+
10.65	-1.8813140869140739	[M+H]+
9.94	-3.489627075195301	[M-H]-
13.31	52.772518920898435	[M-H]-
10.5	-11.03240356445312	[M+Na]+
11.37	0.810302734375	[M+Na]+
11.37	3.0423522949218693	[M-H]-
10.47	1.7183319091796818	[M+H]+
9.914	-4.743804931640625	[M-H]-
10.5	78.96171569824219	[M+Na]+
10.5	8.732196044921864	[M-H]-
9.81	-0.004708862304681816	[M+H]+
9.81	-1.7972839355468864	[M+Na]+
10.836	-0.16411743164061932	[M+Na]+
8.53	-0.19921264648436932	[M-H]-
9.55	-0.22963256835936363	[M-H]-
9.55	-1.5087371826171818	[M+H]+
10.48	-6.833291625976557	[M+Na]+
10.48	-7.85394287109375	[M-H]-
8.914	97.79963378906251	[M+H]+
10.28	-5.487518310546875	[M-H]-
10.45	-4.077343750000011	[M+H]+
10.45	-8.055395507812506	[M+Na]+
10.45	-5.162841796875	[M-H]-
10.6	-0.533050537109375	[M+H]+
10.6	-6.931109619140614	[M+Na]+
10.305	0.8895263671875	[M+Na]+
10.305	-5.505212402343744	[M+H]+
10.49	2.609609985351568	[M+Na]+
10.49	0.33453369140625	[M+H]+
10.61	7.208459472656244	[M+H]+
10.61	2.094747924804693	[M+Na]+
10.445	15.295101928710949	[M+Na]+
10.5	12.44512939453125	[M+Na]+
10.5	1.8999084472656307	[M+H]+
10.39	-3.4375152587890625	[M+H]+
10.39	-0.00164794921875	[M-H]-
10.39	-5.732269287109375	[M+Na]+
10.08	2.9826599121093693	[M+H]+
10.05	-1.6683715820312557	[M+H]+
9.914	3.251950073242199	[M+H]+
9.914	-1.7387634277343693	[M+Na]+
10.35	-0.9588714599609318	[M+H]+
10.35	-2.4456726074218693	[M+Na]+
10.22	-2.1060302734375114	[M-H]-
9.98	6.224322509765614	[M+H]+
9.98	-3.688558959960943	[M+Na]+
9.98	-8.295684814453125	[M-H]-
10.28	-5.666534423828125	[M-H]-
10.5	0.8458465576171932	[M+H]+
10.5	-2.5631958007812443	[M-H]-
9.836	-6.707464599609381	[M+H]+
10.0	-2.5536437988281193	[M+H]+
10.0	-3.3718383789062614	[M+Na]+
9.83	-3.1746826171875	[M+Na]+
9.83	-6.189233398437494	[M+H]+
9.8	-2.316058349609378	[M+H]+
10.01	-3.884622192382807	[M+H]+
10.0	-2.8090332031250114	[M+H]+
10.0	-10.879788208007824	[M+Na]+
10.37	-11.227706909179688	[M+Na]+
10.37	3.3885864257812557	[M+H]+
10.51	-2.715115356445324	[M+Na]+
10.51	-2.3641784667968864	[M+H]+
10.51	-3.339364624023432	[M-H]-
10.5	-3.8696044921875057	[M+H]+
10.5	5.038973999023426	[M+Na]+
10.5	-6.872589111328125	[M-H]-
10.25	-12.721545410156239	[M+Na]+
9.97	13.131483459472662	[M-H]-
8.02	2.6743835449218807	[M-H]-
9.44	3.4229248046875114	[M-H]-
10.52	-3.581329345703125	[M+Na]+
10.52	-0.31288452148436363	[M+H]+
24.95	-22.989593505859375	[M+Na]+
24.95	-15.181567382812489	[M+H]+
11.195	7.679425048828136	[M+H]+
11.195	10.874240112304676	[M+Na]+
10.5	20.721295166015636	[M+Na]+
10.5	10.820141601562511	[M+H]+
10.5	-8.592816162109386	[M-H]-
9.914	0.8486999511718807	[M-H]-
11.5	-5.143988037109381	[M+Na]+
11.5	53.655664062499994	[M+H]+
10.19	-12.477047729492199	[M+H]+
10.19	-4.286465454101574	[M+Na]+
10.19	-14.914752197265614	[M-H]-
10.35	-1.5089294433593636	[M+H]+
10.35	7.127850341796886	[M+Na]+
10.35	-2.38177490234375	[M-H]-
18.75	-33.35942382812499	[M+H]+
18.75	-29.40034179687501	[M+Na]+
18.75	-49.41014404296874	[M-H]-
8.695	3.789332580566409	[M-H]-
5.86	-0.85968017578125	[M-H]-
5.86	-3.3726684570312386	[M+H]+
10.0	-0.1887359619140625	[M-H]-
8.61	3.033557128906253	[M-H]-
10.0	12.486386108398449	[M+Na]+
10.0	-6.007666015625006	[M-H]-
10.27	-17.86088867187499	[M+Na]+
10.27	-4.359759521484364	[M+H]+
10.27	3.5598815917968807	[M-H]-
10.52	1.5777465820312386	[M+Na]+
10.52	3.9451110839843864	[M+H]+
10.14	-5.284033203125006	[M+Na]+
10.14	-4.154620361328114	[M+H]+
10.14	-3.5232116699218636	[M-H]-
10.5	4.897036743164051	[M+Na]+
10.5	1.9234558105468693	[M+H]+
10.5	-3.0488098144531364	[M-H]-
10.0	-7.416900634765625	[M+H]+
10.0	-2.9828979492187386	[M+Na]+
9.02	-0.25311279296875	[M+Na]+
9.02	65.57109374999999	[M-H]-
10.914	11.098611450195335	[M+Na]+
10.914	-20.025000000000006	[M+H]+
10.445	11.144317626953125	[M+H]+
10.445	5.9640045166015625	[M+Na]+
10.445	-0.5523895263671932	[M-H]-
10.49	0.4969116210937443	[M+H]+
10.49	-13.859527587890625	[M+Na]+
10.49	-8.599694824218744	[M+H]+
10.49	1.9449035644531136	[M+Na]+
10.49	-6.514773559570301	[M-H]-
10.39	-1.24542236328125	[M+Na]+
10.44	-17.23695068359376	[M+Na]+
10.44	3.244772338867193	[M-H]-
10.0	1.9748779296874943	[M+H]+
10.805	7.311953735351551	[M+Na]+
10.805	-0.2501220703125	[M+H]+
8.87	0.6815093994140682	[M-H]-
9.52	-0.4082092285156307	[M+H]+
10.49	-2.415652465820301	[M+H]+
10.49	-5.16998291015625	[M-H]-
8.05	-1.3010467529296932	[M+Na]+
8.05	-1.5579040527343864	[M+H]+
8.05	-1.0768615722656136	[M-H]-
12.1	0.09403076171875568	[M+H]+
11.61	-1.1784851074218636	[M+H]+
10.5	-14.830810546875	[M+Na]+
9.695	0.256988525390625	[M+Na]+
9.695	-3.5423767089843636	[M+H]+
11.13	-9.794137573242182	[M-H]-
10.22	-1.9902099609375057	[M-H]-
11.305	-1.5054565429687443	[M-H]-
11.35	19.515676879882818	[M+Na]+
11.35	3.760263061523432	[M+H]+
10.1	-1.622650146484375	[M-H]-
9.61	1.0808929443359432	[M-H]-
10.62	3.7181716918945256	[M-H]-
13.13	1.4747344970703153	[M-H]-
9.445	5.980444335937506	[M-H]-
10.49	-0.107391357421875	[M-H]-
10.39	-0.7473602294921875	[M-H]-
10.44	-1.2971557617187557	[M+Na]+
18.25	45.16130752563477	[M-H]-
11.06	-7.603186035156256	[M-H]-
14.69	-8.965682983398438	[M-H]-
11.67	-12.447070312499989	[M-H]-
14.88	16.328439331054682	[M-H]-
14.27	52.046360778808605	[M-H]-
10.945	5.504147338867199	[M-H]-
17.17	15.504426574707026	[M-H]-
10.88	0.8507293701171932	[M-H]-
11.36	-8.703765869140625	[M-H]-
11.64	-8.580340576171864	[M-H]-
10.38	-5.717694091796886	[M+Na]+
10.38	-8.576818847656256	[M-H]-
9.78	12.648933410644531	[M-H]-
15.836	68.69948654174804	[M-H]-
10.92	-1.03369140625	[M-H]-
10.12	-10.625964355468739	[M-H]-
9.98	1.3301177978515568	[M+Na]+
9.98	1.7153717041015568	[M+H]+
9.98	2.052194213867182	[M-H]-
10.99	-11.265338134765614	[M+Na]+
10.99	10.934619140624989	[M-H]-
10.48	-6.907727050781261	[M+H]+
10.4	0.8480224609375	[M+Na]+
10.0	-4.8821868896484375	[M+H]+
10.0	-0.21777648925780113	[M+Na]+
10.1	-3.5872863769531307	[M+H]+
10.0	-12.505395507812494	[M+H]+
10.0	-14.975366210937494	[M+Na]+
10.67	2.3248046875000057	[M+H]+
10.67	-1.566253662109375	[M+Na]+
11.086	2.9716735839843977	[M+H]+
11.086	-0.38134765625	[M+Na]+
11.086	5.059924316406239	[M-H]-
10.0	-4.324435424804676	[M+Na]+
10.0	-2.7584350585937614	[M+H]+
10.0	-3.0061401367187557	[M+Na]+
10.0	-10.071136474609375	[M+H]+
10.0	-8.054412841796875	[M-H]-
22.64	-1.8425537109375227	[M+Na]+
22.64	-11.474047851562489	[M+H]+
22.64	-5.97064208984375	[M-H]-
10.6	4.790301513671864	[M+H]+
10.6	-7.230227661132801	[M+Na]+
11.86	-0.19085693359375	[M+Na]+
11.86	1.4599487304687386	[M+H]+
11.86	-5.248800659179693	[M-H]-
10.086	1.2267852783203068	[M+H]+
10.086	-1.5713928222656364	[M+Na]+
10.086	6.619671630859386	[M-H]-
10.47	-9.110681152343744	[M+H]+
10.47	-8.239559936523449	[M+Na]+
10.0	2.472232055664051	[M+Na]+
10.0	-1.0824188232421932	[M+H]+
10.0	-5.579931640625006	[M-H]-
10.5	-1.1468872070312557	[M+Na]+
10.5	0.09624023437498863	[M+H]+
10.0	-3.2626281738281193	[M+H]+
10.0	-1.6449768066406136	[M+H]+
10.0	1.9082397460937557	[M-H]-
10.86	-13.493496704101574	[M+Na]+
10.86	-12.931671142578125	[M-H]-
10.836	-17.556182861328125	[M+Na]+
10.836	-14.308560180664074	[M-H]-
19.9	-9.403112792968756	[M+Na]+
8.39	-2.288577270507801	[M+Na]+
8.39	3.126162719726551	[M-H]-
10.164	-5.590667724609375	[M+H]+
10.164	-6.329785156250011	[M+Na]+
10.164	-0.7447326660156364	[M-H]-
16.9	22.707992553710938	[M-H]-
8.98	4.786734008789068	[M-H]-
10.164	4.522735595703125	[M+Na]+
10.164	-7.162725830078131	[M+H]+
10.164	-2.2066101074218807	[M-H]-
10.5	1.58843994140625	[M+H]+
10.5	0.944488525390625	[M-H]-
10.25	3.8572021484374943	[M+Na]+
10.25	-5.750241088867199	[M+H]+
10.25	2.5429565429687386	[M-H]-
10.5	0.8965942382812386	[M+H]+
10.5	0.4738311767578125	[M+Na]+
10.5	4.560705566406256	[M-H]-
9.836	2.2147644042968864	[M+Na]+
9.836	-2.537933349609375	[M+H]+
9.836	2.0789428710937443	[M-H]-
13.38	-5.0502777099609375	[M-H]-
19.08	4.962329101562489	[M+Na]+
10.5	8.101107788085926	[M+H]+
9.83	-3.5283447265624943	[M-H]-
9.805	1.1443237304687557	[M+H]+
9.805	7.268969726562489	[M+Na]+
21.84	-19.942755126953102	[M+Na]+
21.84	-23.28626708984376	[M-H]-
21.84	-16.459265136718727	[M+H]+
10.305	7.874798583984386	[M+Na]+
10.305	3.6799774169921875	[M+H]+
10.27	4.858432006835926	[M+H]+
10.27	2.3155151367187443	[M+Na]+
10.27	3.6987243652343693	[M-H]-
10.42	-2.5053283691406136	[M+H]+
10.42	-3.209503173828125	[M+Na]+
9.48	-1.5278106689453068	[M-H]-
9.94	-4.133862304687511	[M+H]+
9.94	-5.850274658203119	[M-H]-
10.086	-6.205737304687489	[M+H]+
10.086	-15.093792724609386	[M+Na]+
10.5	1.3138244628906364	[M+H]+
10.5	-5.385754394531261	[M-H]-
10.414	-8.406356811523438	[M+Na]+
10.414	-4.871270751953119	[M+H]+
9.87	-4.202990722656239	[M+Na]+
9.87	-3.0031188964843807	[M-H]-
9.98	2.065341186523426	[M+H]+
9.98	-4.250988769531261	[M+Na]+
9.98	1.66748046875	[M-H]-
10.63	2.0609497070312557	[M+H]+
10.77	-2.4810607910156364	[M+H]+
10.77	0.8777221679687557	[M+Na]+
10.086	0.26210327148436363	[M-H]-
10.27	-9.812088012695312	[M+H]+
10.27	-2.067416381835926	[M+Na]+
10.27	7.898916625976568	[M-H]-
10.6	-12.725866699218756	[M+Na]+
10.6	-4.003466796874989	[M+H]+
10.6	-6.233245849609375	[M-H]-
13.44	-2.9068420410156364	[M+H]+
13.44	0.37034301757813637	[M+Na]+
10.48	-1.0569641113281136	[M+H]+
10.48	-7.103903198242193	[M+Na]+
10.48	-2.7512268066406307	[M-H]-
10.6	-2.4508605957031193	[M-H]-
10.0	-4.425372314453114	[M+Na]+
15.164	3.0053527832031364	[M+Na]+
10.805	-0.9094451904296932	[M+H]+
10.805	7.534426879882801	[M+Na]+
10.92	-0.6709533691406193	[M+H]+
11.45	-0.19984741210936363	[M+H]+
9.13	0.95013427734375	[M-H]-
9.06	-0.42835693359376137	[M-H]-
9.695	-4.974279785156256	[M-H]-
10.27	0.3338562011718693	[M+H]+
11.73	6.004400634765631	[M-H]-
10.3	-0.5363983154296932	[M-H]-
11.17	-12.50025024414063	[M-H]-
10.5	4.526986694335932	[M+H]+
9.945	-1.5568115234374886	[M-H]-
17.27	4.317730712890636	[M+Na]+
17.27	-0.17590942382813068	[M+H]+
11.63	-2.6096130371093693	[M+Na]+
12.19	-3.7663208007812443	[M+Na]+
10.83	-2.8153930664062443	[M+Na]+
10.83	-9.554196166992199	[M+H]+
11.98	5.5204010009765625	[M+Na]+
12.055	1.3850585937499886	[M+Na]+
10.0	2.6957580566406136	[M+Na]+
10.0	-1.9645721435546761	[M-H]-
15.75	2.95965576171875	[M+Na]+
15.75	-12.121166992187511	[M-H]-
15.75	1.5806518554687443	[M+H]+
10.38	-3.9142822265625057	[M+Na]+
10.836	1.0727050781250114	[M+H]+
10.836	-12.362103271484386	[M+Na]+
10.14	-5.829064941406244	[M+Na]+
10.14	3.346282958984375	[M-H]-
10.49	2.446481323242182	[M+H]+
10.49	5.724444580078114	[M+Na]+
10.49	-1.9411163330078125	[M-H]-
11.38	-13.414266967773443	[M+Na]+
11.38	-7.266482543945301	[M-H]-
11.38	-3.320657348632807	[M+H]+
11.08	-2.127185058593753	[M+H]+
10.5	-1.5772155761718807	[M+Na]+
10.5	-1.5244995117187443	[M+H]+
10.5	-7.284445190429693	[M-H]-
10.47	-1.4811187744140568	[M+H]+
9.67	2.6926635742187557	[M-H]-
11.695	14.275836181640614	[M+Na]+
10.5	-3.171377563476568	[M+Na]+
10.5	2.6604736328125114	[M+H]+
10.5	0.182586669921875	[M+H]+
10.5	-4.130474853515636	[M+Na]+
15.22	6.140480041503906	[M+H]+
11.87	4.141687011718744	[M-H]-
10.99	1.7698135375976562	[M-H]-
9.52	-3.564523315429682	[M-H]-
9.805	-2.5043395996093807	[M+H]+
10.5	-6.966229248046886	[M+Na]+
10.5	1.2988555908203239	[M+H]+
12.836	-0.39850158691405113	[M-H]-
10.42	0.4892639160156307	[M+H]+
10.42	-5.141894531249989	[M+Na]+
9.914	0.8832336425781193	[M+Na]+
9.914	1.5490600585937386	[M+H]+
9.914	4.742395019531244	[M-H]-
8.02	1.0480743408203068	[M+Na]+
8.02	0.4839019775390625	[M-H]-
9.695	-1.5913116455078011	[M-H]-
10.98	5.285180664062494	[M+Na]+
10.98	0.8558288574218693	[M+H]+
10.086	-0.6971984863281193	[M+Na]+
10.086	0.17048950195311363	[M+H]+
10.0	-1.6751892089843636	[M+H]+
10.69	4.279183959960932	[M+Na]+
10.37	-6.869268798828131	[M+Na]+
10.37	69.044189453125	[M-H]-
11.17	-14.384075927734386	[M+Na]+
11.17	-12.214489746093761	[M-H]-
10.5	-9.654928588867193	[M+Na]+
10.5	-4.144982910156244	[M-H]-
10.28	-2.5188781738281136	[M+H]+
10.28	-14.596112060546886	[M+Na]+
10.35	1.8174194335937557	[M+H]+
10.35	3.5309326171874886	[M+Na]+
