MCES	Nonconformity	Ion Type
9.97	4.665218506	[M+Na]+
8.195	-11.78915771	[M+Na]+
10.37	0.517366333	[M+Na]+
9.95	-2.434941406	[M+Na]+
10	-5.914997559	[M+Na]+
8.445	-0.369250488	[M+H]+
10	4.572293701	[M+H]+
9.52	2.462773438	[M-H]-
6.934	-1.288131104	[M+H]+
10.39	1.909559937	[M+Na]+
9.9	0.605921631	[M+H]+
9.11	-1.692834473	[M+H]+
9.98	2.658946533	[M+Na]+
9.02	1.215826416	[M-H]-
7.066	0.383886108	[M+H]+
10.31	-5.46411438	[M+Na]+
9.65	-2.078393555	[M+Na]+
9.76	-2.786787109	[M-H]-
10	1.775344238	[M+H]+
7.86	-1.199275513	[M-H]-
9.95	-3.472679443	[M+H]+
8.85	-4.218144531	[M+Na]+
8.55	-1.78164978	[M+Na]+
9.73	-0.240552368	[M+H]+
10.33	0.257481689	[M+Na]+
9.39	8.39770813	[M-H]-
8.92	2.119679565	[M-H]-
9.17	-3.361975708	[M+H]+
10.1	0.469017334	[M+Na]+
10.08	1.760876465	[M+H]+
8.81	0.286022949	[M+Na]+
9.1	-3.616669922	[M+H]+
9.65	-1.06814209	[M+Na]+
8.89	2.790334473	[M+Na]+
9.87	0.479884033	[M+H]+
8.9	0.765084229	[M+H]+
10.23	3.908604736	[M+Na]+
9.73	-9.520570068	[M+H]+
9.87	-0.135174561	[M-H]-
9.83	-3.19265564	[M+H]+
10.24	-5.032142334	[M-H]-
10.42	-1.762593994	[M+H]+
8.26	5.94069519	[M-H]-
9.75	3.482384033	[M-H]-
9.08	-0.763283691	[M+H]+
9.88	-0.685032349	[M+H]+
9.48	5.216068115	[M+Na]+
9.37	-0.99868042	[M+Na]+
9.914	1.145970459	[M+H]+
9.97	4.346676025	[M-H]-
9.67	-0.37071106	[M+H]+
10	-2.166383057	[M+Na]+
9.98	14.81686462	[M-H]-
10	1.992855225	[M+Na]+
10.49	-1.499398804	[M+H]+
10.28	2.166369629	[M+Na]+
9.78	-1.987371216	[M+H]+
10.055	3.850876465	[M+H]+
9.83	-2.651936035	[M+Na]+
9.92	2.988497925	[M+Na]+
9.95	-1.890528564	[M+H]+
8.56	-7.915380859	[M-H]-
10	2.291488037	[M+H]+
9.664	-1.383101807	[M+Na]+
8.72	0.41402771	[M-H]-
9.164	-1.930759277	[M-H]-
9.39	2.717869263	[M-H]-
10.305	4.300289917	[M-H]-
9.27	1.973548584	[M+Na]+
10	-0.659343262	[M+Na]+
9.35	1.63862915	[M+Na]+
10.13	9.491077881	[M-H]-
7.26	1.877625122	[M+Na]+
9.87	-0.378526001	[M+H]+
9.83	3.752642212	[M-H]-
8.5	0.353586426	[M+H]+
9.7	4.199881592	[M+H]+
10.44	3.398892822	[M+Na]+
9.47	1.212341309	[M+Na]+
10.2	1.22105835	[M+H]+
10.28	-0.851847534	[M-H]-
9.39	1.936546631	[M+Na]+
10	-12.72059692	[M+Na]+
10	-0.700921631	[M-H]-
9.8	1.682444458	[M-H]-
9.22	-2.871445312	[M+H]+
10.305	2.339814453	[M+Na]+
9.89	-13.46532166	[M+Na]+
10.414	5.008143311	[M+Na]+
10.22	1.81052124	[M+H]+
9.95	-3.238518066	[M+H]+
9.52	8.762037964	[M+H]+
9.69	-3.93899292	[M+H]+
9.94	-1.856740723	[M-H]-
10.25	-4.11019043	[M+H]+
9.64	3.661204224	[M+H]+
10.3	0.468405762	[M+H]+
9.56	2.152440186	[M+H]+
10	2.241502686	[M-H]-
7.586	1.396337891	[M+Na]+
10	7.774107666	[M+H]+
8.23	2.806531982	[M+H]+
7.914	-2.084688721	[M+H]+
10.3	-16.49109436	[M-H]-
10.086	0.766287842	[M+Na]+
9.94	-2.353664551	[M+Na]+
10.27	-0.403721313	[M+H]+
10.45	-3.737703247	[M+Na]+
9.414	2.95289917	[M+H]+
9.98	4.643529663	[M-H]-
9.39	-0.955336304	[M+H]+
9.67	-7.140576172	[M-H]-
9.31	-1.197817383	[M+H]+
9.85	-1.628493652	[M+H]+
9.85	6.961490479	[M-H]-
8.305	2.231501465	[M+H]+
10.38	-4.285973511	[M+Na]+
10	-1.652138062	[M+H]+
9.94	4.644481201	[M+H]+
8.28	-7.598793945	[M+Na]+
9.55	5.053776855	[M+Na]+
10.414	2.095266113	[M+H]+
7.28	0.224316406	[M+Na]+
9.92	-0.636939697	[M+H]+
10.44	8.07633728	[M-H]-
10.195	-1.235706787	[M+H]+
9.61	3.829007568	[M+Na]+
7.836	1.063251953	[M-H]-
9.56	3.302025146	[M+Na]+
9.78	3.192813721	[M-H]-
9.98	-4.594224854	[M-H]-
10.4	-4.50789917	[M+Na]+
10	7.426796875	[M+H]+
10.305	-5.481899414	[M+H]+
10.02	-0.522825317	[M+Na]+
10	0.426079102	[M+H]+
9.22	-6.355648193	[M-H]-
10.445	3.203008423	[M+H]+
10.36	-1.17581604	[M+Na]+
8.48	4.173530273	[M-H]-
6.74	-1.646759644	[M+Na]+
10.17	-4.847092285	[M-H]-
9.37	7.166679687	[M-H]-
9.11	3.417119141	[M+Na]+
9.76	27.98033081	[M+Na]+
9.55	-5.170942993	[M+Na]+
6.566	-1.414584961	[M-H]-
9.08	0.300266113	[M+H]+
9.67	-3.556188965	[M+Na]+
5.477	1.252235107	[M+Na]+
10.586	-7.043568726	[M+H]+
10.08	0.654650879	[M+H]+
9.85	-2.893348389	[M+H]+
9.95	-5.727956543	[M+Na]+
9.9	0.211226807	[M+Na]+
10.086	-0.518203125	[M+H]+
9.555	0.384257202	[M-H]-
9.95	-0.322681885	[M+Na]+
9.89	-3.672494507	[M-H]-
9.65	-2.489348145	[M+Na]+
9.98	0.084238281	[M+H]+
9.83	-3.359142456	[M+H]+
9.55	-2.386088257	[M+H]+
10.01	-0.220587158	[M+H]+
9.95	-5.67362793	[M+H]+
9.97	-1.476690674	[M+H]+
9.83	2.490712891	[M+Na]+
9.914	-1.802287598	[M+H]+
9.945	1.192003174	[M+H]+
5.086	-0.779699707	[M-H]-
9.37	-3.836998901	[M+Na]+
9.94	7.273492432	[M+H]+
7.78	-0.770196533	[M+H]+
9.11	2.023886719	[M-H]-
9.44	1.41861145	[M+H]+
10.22	12.50272583	[M+H]+
9.95	-23.71426392	[M-H]-
10.44	-0.709112549	[M+H]+
10.01	-1.32083313	[M+H]+
10.37	-0.599691772	[M-H]-
9.15	5.413898926	[M+Na]+
9.836	-1.221761475	[M-H]-
9.95	0.101176147	[M+H]+
9.73	5.950986938	[M+Na]+
9.95	0.629862671	[M-H]-
6	-0.569841309	[M+H]+
9.086	1.005292969	[M+H]+
10.37	3.709123535	[M+Na]+
9.99	-5.230171509	[M+Na]+
10.31	-3.571625977	[M+H]+
9.95	1.723271484	[M+H]+
9.85	-4.465053711	[M+H]+
10.03	-2.173114624	[M+H]+
9.56	6.081903076	[M-H]-
10.1	-8.148961182	[M+Na]+
9.89	-0.128059692	[M+H]+
9.89	-0.149312134	[M+H]+
9.99	1.668898926	[M+H]+
9.89	-17.02594177	[M+Na]+
10	2.844689331	[M+Na]+
9.9	1.031851807	[M+Na]+
9.914	-5.060015869	[M+H]+
10.13	-0.668295898	[M+Na]+
9.94	-1.130952148	[M+Na]+
9.22	3.305733643	[M+H]+
9.805	-6.068095093	[M+Na]+
9.914	-1.427884521	[M-H]-
9.99	-8.921759644	[M+Na]+
10.17	-0.000889893	[M+H]+
9.48	1.229370728	[M+H]+
9.89	-10.01016296	[M+H]+
9.95	-2.671459961	[M+H]+
10.15	1.889511719	[M-H]-
9.914	-2.844211426	[M+Na]+
9.67	2.549080811	[M-H]-
10.1	1.73565918	[M+Na]+
10.14	-0.124433594	[M+Na]+
9.914	-1.769934082	[M+H]+
9.95	3.099874268	[M+H]+
10.03	8.915285034	[M+H]+
10.15	8.529868164	[M-H]-
9.75	3.504135132	[M+H]+
9.94	6.288116455	[M-H]-
9.94	-0.739840088	[M+Na]+
10.1	5.913658447	[M-H]-
6.61	-0.387116699	[M-H]-
8.4	-0.290599976	[M+Na]+
10.02	0.436466675	[M-H]-
9.56	-2.993223877	[M-H]-
7.926	3.752651367	[M+Na]+
9.73	1.450372314	[M+H]+
10.15	-4.531687012	[M-H]-
9.99	3.932700806	[M+Na]+
9.85	2.893656006	[M+Na]+
10.47	3.617061768	[M-H]-
8.44	0.050732422	[M-H]-
9.914	4.818221436	[M+H]+
10.31	-1.06539917	[M+H]+
7.72	-0.506559448	[M-H]-
9.89	7.902072754	[M+Na]+
9.99	2.376392822	[M-H]-
10	-1.296524658	[M+H]+
9.805	0.762701416	[M+H]+
9.83	-8.56553894	[M-H]-
10.36	0.280792847	[M-H]-
9.95	-2.688685913	[M+Na]+
7.176	-0.407312012	[M+H]+
6.61	-0.377216797	[M+Na]+
9.5	-1.471315918	[M-H]-
10.01	7.074421387	[M-H]-
9.78	0.548345947	[M+H]+
9.13	1.786461792	[M+H]+
9.195	-2.630531006	[M+H]+
9.52	10.56083618	[M-H]-
9.87	-4.649910889	[M+H]+
10.36	-3.309665527	[M+H]+
9.695	9.723549805	[M+Na]+
10.08	-0.437059937	[M+Na]+
10	-5.819234009	[M+Na]+
9.72	2.945294189	[M+H]+
9.48	3.15916626	[M+H]+
9.56	2.064141846	[M-H]-
10	-0.792111816	[M+Na]+
10.36	0.364324951	[M+H]+
9.98	5.554321289	[M-H]-
10	-4.928897705	[M-H]-
10.6	-3.101461182	[M+H]+
9.76	-4.273789062	[M+H]+
8.914	1.390324097	[M+H]+
9.72	4.41291748	[M+H]+
9.63	0.270701294	[M-H]-
10.52	-0.215759277	[M+H]+
10.49	-0.410703735	[M+H]+
9.02	-7.529824219	[M-H]-
9.9	-0.307629395	[M+H]+
10.2	-1.057886963	[M+H]+
7.555	-1.421680908	[M+H]+
10.47	-0.107165527	[M+H]+
9.94	0.524985352	[M-H]-
10.25	3.085302734	[M-H]-
9.19	-10.1735083	[M-H]-
8.05	-0.074678955	[M+Na]+
10.24	2.671730347	[M+H]+
5.043	-0.323752441	[M-H]-
10.13	-2.210437012	[M+Na]+
9.9	0.077793579	[M-H]-
8.28	-1.303422852	[M-H]-
9.805	2.841409302	[M+H]+
10.38	-2.947381592	[M+H]+
9.22	-2.427859497	[M+H]+
10	4.011512451	[M+Na]+
9.27	0.173829956	[M+Na]+
9.94	1.120351562	[M-H]-
9.63	3.047753906	[M+Na]+
10.02	2.126088867	[M-H]-
7.977	0.469937134	[M+H]+
10.3	1.782805176	[M+H]+
6.676	-0.432936401	[M+Na]+
9.664	-10.10179443	[M-H]-
10.49	-0.387650146	[M+H]+
10.11	2.113857422	[M+H]+
9.89	1.996311035	[M+H]+
9.78	2.139749756	[M+H]+
7.977	-0.022758789	[M+H]+
9.72	5.019390869	[M+Na]+
9.94	3.391121216	[M+Na]+
8.805	1.740297852	[M+H]+
9.02	0.56682373	[M+Na]+
9.75	-1.762296753	[M+H]+
9.24	4.411444702	[M+H]+
9.95	-0.389873047	[M+H]+
10.5	-0.451359253	[M+H]+
10.24	-5.251074829	[M-H]-
9.49	-5.288268433	[M-H]-
10	2.969202881	[M-H]-
7.824	-5.063283691	[M+H]+
9.73	0.593122559	[M+H]+
8.11	-1.457094727	[M-H]-
9.15	3.914401855	[M+Na]+
10.195	-4.897653809	[M-H]-
8.086	-0.832515869	[M+Na]+
9.9	1.418425293	[M+Na]+
9.13	-5.874567261	[M-H]-
10.2	0.135621948	[M+Na]+
10.3	3.386376953	[M-H]-
9.88	-29.24289307	[M-H]-
10.35	0.937912598	[M+H]+
8.55	2.113079224	[M-H]-
9.5	1.308905029	[M-H]-
7.63	1.033786011	[M-H]-
10	4.921184082	[M-H]-
6.61	-0.441617432	[M+H]+
10.03	-3.562113037	[M+H]+
10.445	3.730361328	[M+Na]+
10.13	0.505447998	[M+H]+
9.805	5.110180664	[M-H]-
9.85	1.125325317	[M+Na]+
9.414	-0.74449707	[M+H]+
8.5	-4.058693848	[M+Na]+
9.94	-2.668927002	[M+H]+
9.28	-1.934332886	[M+H]+
9.83	-1.965178223	[M-H]-
8.45	1.213422852	[M+Na]+
9.94	-8.320911865	[M-H]-
10.48	1.582911377	[M-H]-
10.2	-2.072992554	[M+H]+
8.33	0.897103271	[M+Na]+
8.94	-3.213227539	[M+Na]+
9.805	1.837866821	[M-H]-
8.83	-1.382801514	[M-H]-
8.33	-1.464752197	[M-H]-
9.914	2.768345947	[M-H]-
9.98	-0.787799072	[M+H]+
9.836	1.404192505	[M-H]-
9.805	0.934116211	[M+H]+
9.72	0.86062561	[M+H]+
9.76	-0.827349854	[M+H]+
9.695	-6.910982666	[M-H]-
9.85	-8.558843994	[M+H]+
10.23	-12.2608551	[M+H]+
9.65	4.634291992	[M-H]-
10.445	-3.253742676	[M-H]-
8.12	-0.138547363	[M-H]-
9.83	-12.81211365	[M-H]-
7.926	-2.544708252	[M+H]+
9.94	-6.017880859	[M+H]+
8.08	0.116953735	[M+Na]+
8.02	6.281890869	[M-H]-
7.805	-1.632006836	[M+H]+
8.02	0.531680298	[M+H]+
9.914	2.160838623	[M-H]-
9.44	0.254754639	[M+Na]+
9.37	1.373903198	[M+H]+
10.08	0.038271484	[M+H]+
9.89	0.794932861	[M+H]+
9.56	-2.189344482	[M-H]-
9.56	-2.370371094	[M+H]+
9.61	-1.10524231	[M+H]+
9.83	-2.163641357	[M+Na]+
10	4.130754395	[M-H]-
9.17	-3.211781006	[M+H]+
9.11	0.640214844	[M+H]+
9.67	-3.894459229	[M-H]-
9.48	4.425692139	[M+Na]+
10.48	5.078707886	[M+Na]+
9.914	-0.283054199	[M-H]-
10	6.409326172	[M+Na]+
8.414	-3.474787598	[M+Na]+
10.195	-0.124869385	[M+H]+
7.824	1.619564209	[M-H]-
10.055	-1.355064697	[M+H]+
10.28	-3.898686523	[M+H]+
9.67	-1.858613281	[M+Na]+
9.87	-4.779194336	[M-H]-
9.695	-0.661210937	[M+Na]+
10.38	-3.700176392	[M-H]-
10.48	1.821812744	[M+H]+
9.94	-6.808885498	[M-H]-
9.77	2.020236816	[M+Na]+
9.33	1.482501221	[M-H]-
9.88	0.990860596	[M-H]-
9.98	-0.244625244	[M+Na]+
7.78	-1.091175537	[M-H]-
7.13	-6.318514404	[M+Na]+
9.85	0.870430908	[M+H]+
8.914	-6.806585693	[M-H]-
9.44	2.908738403	[M+Na]+
10.36	-6.3881427	[M+H]+
9.87	2.59954895	[M+H]+
10.5	7.183178711	[M+Na]+
7.5	0.068692627	[M+H]+
9.914	-5.400126953	[M+H]+
8.26	1.420717163	[M-H]-
9.49	1.314481201	[M+H]+
10.195	-10.66942505	[M+H]+
9.805	-0.519579468	[M+H]+
9.87	10.02878052	[M+Na]+
9.87	4.286624756	[M+H]+
10.055	-0.473309326	[M-H]-
9.45	-3.812845459	[M+Na]+
8.945	-4.087820435	[M+H]+
10	-0.262822266	[M-H]-
9.836	4.329124146	[M+H]+
9.52	4.204373169	[M-H]-
9.99	5.536696777	[M+H]+
9.914	-6.550673828	[M+Na]+
9.695	-4.21104248	[M+Na]+
10	2.462790527	[M+H]+
9.914	-1.852525635	[M+H]+
9.95	4.320143433	[M+Na]+
9.87	0.518118286	[M-H]-
9.3	-1.576986084	[M+H]+
9.805	1.36024353	[M+H]+
10.28	-1.404091797	[M+H]+
8.86	0.995285034	[M+H]+
6.25	-18.88107178	[M+H]+
9.74	1.153012695	[M+Na]+
7.13	0.886264648	[M+Na]+
10	-5.325240479	[M+Na]+
9.99	3.561599121	[M-H]-
10.37	0.766334229	[M+Na]+
9.95	-9.382355347	[M+H]+
9.695	4.443676758	[M+Na]+
9.95	9.281513672	[M+Na]+
10.25	6.396541748	[M+H]+
10.164	1.993427734	[M+H]+
10.195	-7.270493164	[M+H]+
10.35	2.610910034	[M+H]+
10.05	-6.409769897	[M+Na]+
10.28	-1.750209351	[M+H]+
9.98	4.385587158	[M+H]+
9.65	9.699001465	[M+H]+
9.65	-5.919856567	[M+H]+
9.48	3.204325562	[M+H]+
9.95	-6.146931152	[M-H]-
9.75	-2.175950928	[M+Na]+
9.74	-0.447886963	[M+H]+
9.586	1.522880859	[M-H]-
9.44	-2.116947021	[M-H]-
10.49	-0.130147705	[M+Na]+
9.87	-2.986408081	[M+H]+
7.816	-1.72152771	[M+H]+
10	-7.255090332	[M+H]+
9.65	4.063734741	[M-H]-
10	0.847474365	[M-H]-
9.87	-5.10524353	[M+Na]+
10.3	1.560360107	[M-H]-
9.95	0.726766357	[M+Na]+
10.42	13.69767456	[M-H]-
10	-2.097520752	[M+H]+
9.11	0.535142822	[M-H]-
9.42	0.694331665	[M-H]-
9.695	5.100164185	[M+H]+
10.23	6.583102417	[M+H]+
10.47	4.557234497	[M+Na]+
10.3	2.011051636	[M+H]+
8.47	-2.663024902	[M+H]+
10.28	0.531955566	[M+Na]+
9.914	-1.064007568	[M+H]+
9.83	0.905227661	[M+H]+
9.74	0.913231201	[M+Na]+
9.75	-2.877823486	[M+H]+
9.99	5.992512207	[M-H]-
9.8	-1.742266846	[M+Na]+
10	-2.801088257	[M+H]+
10.36	2.455821533	[M-H]-
9.87	3.879729004	[M-H]-
6.695	1.525901489	[M-H]-
9.83	-5.707525635	[M-H]-
9.445	5.93803894	[M+H]+
7.11	0.525214844	[M+H]+
8.33	3.0212146	[M+Na]+
10.24	-1.107293701	[M+H]+
9.45	6.941676636	[M+H]+
9.44	0.892940063	[M+Na]+
10.06	-2.640070801	[M-H]-
10.27	-0.610241699	[M+Na]+
10.31	6.575269165	[M-H]-
9.01	8.042390137	[M+Na]+
9.586	-0.052666626	[M+H]+
10.39	2.864032593	[M+Na]+
10.49	-6.565202026	[M+Na]+
9.98	1.235914307	[M+H]+
8.15	-3.072074585	[M-H]-
9.98	-0.494510498	[M+H]+
10	-4.762014771	[M-H]-
9.92	-2.290761719	[M+H]+
9.336	-3.461368408	[M+H]+
8.74	0.696450195	[M+Na]+
9.95	-0.861591797	[M+Na]+
9.76	-3.793687744	[M+Na]+
10.03	-1.332827148	[M+H]+
9.83	2.75185791	[M-H]-
9.48	-5.871538086	[M+Na]+
7.555	-0.276494141	[M+H]+
10	2.229263916	[M-H]-
8.45	1.385919189	[M-H]-
10.4	1.451251221	[M+Na]+
9.95	0.109429321	[M-H]-
9.76	-4.023947754	[M+Na]+
9.13	0.120024414	[M+Na]+
10.19	-0.379437256	[M+H]+
7.62	-5.796571045	[M-H]-
9.95	-1.892242432	[M+H]+
9.67	0.181844482	[M+H]+
9.555	2.576879883	[M+H]+
9.72	-0.511713257	[M+H]+
7.53	0.636004639	[M+H]+
10.11	-0.338123779	[M+Na]+
9.97	4.030152588	[M+H]+
9.73	3.011264648	[M-H]-
10.28	-9.290203247	[M-H]-
9.94	-6.627536011	[M+Na]+
9.95	-1.873314209	[M+H]+
10.19	1.843308105	[M-H]-
10.24	1.474697266	[M+H]+
10	-7.043320312	[M-H]-
9.836	4.813780518	[M+Na]+
6.816	-0.612542725	[M+Na]+
10.414	0.741149902	[M+H]+
9.52	0.400877686	[M-H]-
9.305	-4.06725708	[M+H]+
9.06	-2.355292969	[M+Na]+
10	9.258620605	[M+H]+
10.31	-1.414879761	[M+H]+
9.555	0.056094971	[M+H]+
10.414	4.477457886	[M+H]+
9.98	-0.495665894	[M+H]+
9.24	2.184822998	[M+Na]+
10.27	-3.660432129	[M+Na]+
9.95	10.68574707	[M+Na]+
9.75	1.10848938	[M+H]+
7.457	-0.441846924	[M-H]-
9.48	2.456816406	[M-H]-
10.27	-7.133498535	[M-H]-
9.586	-3.818815918	[M-H]-
9.15	1.874418945	[M-H]-
9.95	6.829217529	[M-H]-
9.99	3.110183716	[M+H]+
9.89	0.730070801	[M+H]+
8.164	-0.505246582	[M+Na]+
10	-1.091486816	[M+Na]+
10	-2.959888916	[M+H]+
9.56	-4.376308594	[M-H]-
10.47	1.75989624	[M+H]+
9.98	0.851065674	[M+H]+
9.83	-5.336199951	[M+H]+
9.95	2.429174805	[M+H]+
9.805	-1.108340454	[M+Na]+
9.87	1.514068604	[M+H]+
10.195	-2.49607605	[M+H]+
10.25	-5.016168823	[M+H]+
9.13	7.907189331	[M-H]-
10.305	0.427244263	[M+H]+
9.47	0.898682861	[M+Na]+
10	-1.243000488	[M+H]+
7.324	1.882993164	[M+Na]+
9.87	-1.639128418	[M+Na]+
10.48	3.384486084	[M+H]+
10.19	16.67551147	[M+Na]+
10.3	-2.727807617	[M+H]+
9.94	-0.220410156	[M+H]+
10.2	0.205634766	[M-H]-
9.805	-2.475710449	[M+H]+
10.03	-0.445245361	[M+H]+
9.05	-8.857678223	[M-H]-
7.76	-2.552539062	[M+H]+
9.95	0.755978394	[M-H]-
10.164	0.471402588	[M-H]-
10	1.65095459	[M+Na]+
10.31	3.376262207	[M+H]+
6.11	0.042834473	[M+H]+
10.31	-2.686981201	[M+H]+
9.8	-0.316790771	[M+H]+
9.695	-3.780587158	[M+H]+
10.45	-3.128781738	[M-H]-
10.195	-3.563817139	[M-H]-
9.664	-2.268867188	[M+H]+
9.914	-2.63571228	[M+H]+
10.47	1.172578125	[M+H]+
8.25	-3.6102771	[M+H]+
10	-1.112483521	[M+H]+
10.17	-2.934868164	[M-H]-
10	6.18303833	[M-H]-
9.805	-1.111733398	[M-H]-
9.805	-4.535142212	[M+Na]+
10	3.938303833	[M-H]-
10.3	0.80414978	[M-H]-
9.89	4.957247314	[M+H]+
9.72	-0.493657837	[M-H]-
7.26	-0.298201904	[M-H]-
9.914	0.334971924	[M-H]-
9.94	-5.653468018	[M+Na]+
10	-0.814255981	[M-H]-
9.88	-0.717698975	[M+H]+
9.58	1.130979004	[M+Na]+
9.35	-7.109554443	[M+H]+
9.336	5.321060181	[M+Na]+
9.65	0.143742065	[M-H]-
10.06	-3.072214355	[M-H]-
10.15	-6.919068604	[M+Na]+
10	-10.14918335	[M-H]-
7.043	3.623133545	[M-H]-
7.676	-1.435805664	[M+Na]+
9.61	4.162248535	[M+Na]+
9.56	-0.798258667	[M+Na]+
9.24	1.081749268	[M+H]+
9.61	-0.169117432	[M+H]+
9.85	-1.520458984	[M-H]-
9.85	-0.513226318	[M-H]-
9.85	-1.934104004	[M+Na]+
9.836	-0.789587402	[M-H]-
10	-6.390769043	[M-H]-
10.28	-2.225783081	[M+Na]+
8.44	0.905612793	[M-H]-
10.36	-7.57059082	[M+H]+
10.31	-4.339439087	[M+H]+
6.28	-2.461082153	[M+Na]+
10.15	0.631029053	[M+H]+
10.5	-5.373092041	[M+H]+
9.94	-3.366567383	[M+Na]+
10.1	1.344226685	[M+Na]+
10.48	-8.401176758	[M+H]+
9.49	-0.061990967	[M+H]+
9.695	0.768319092	[M+Na]+
9.98	-2.986048584	[M+Na]+
9.98	-0.357091064	[M-H]-
10.2	-2.546784058	[M+Na]+
10.38	5.016035156	[M+Na]+
9.695	2.590855713	[M-H]-
9.836	-1.300470581	[M-H]-
10	-1.248031616	[M+H]+
9.33	-7.790915527	[M-H]-
9.75	0.928126221	[M-H]-
8.63	1.038841553	[M+H]+
9.305	0.678529663	[M+H]+
9.56	4.336924438	[M-H]-
9.805	2.234198608	[M+H]+
9.945	-1.828060303	[M+Na]+
8.414	3.199949951	[M-H]-
9.76	-6.070733643	[M+H]+
10.4	-5.95602356	[M+Na]+
10.38	5.457409668	[M-H]-
8.64	0.634353027	[M-H]-
7.26	0.045570068	[M+H]+
9.51	1.002664795	[M+H]+
9.87	3.652612305	[M+H]+
9.39	3.099661865	[M+H]+
10.414	-4.376348877	[M+H]+
9.586	4.641848145	[M+Na]+
10	-4.51157959	[M-H]-
6.12	1.067362061	[M-H]-
10.42	3.128031006	[M+Na]+
9.805	-1.527147217	[M+Na]+
10	8.74036499	[M+Na]+
10.2	2.464083252	[M+Na]+
9.76	-1.555848389	[M+Na]+
9.76	-5.54095459	[M+H]+
10.086	-2.149001465	[M+Na]+
10.086	-3.402894287	[M-H]-
9.49	-1.547943115	[M+Na]+
8.45	-2.411322632	[M+Na]+
9.74	1.757127686	[M-H]-
10.45	-9.084432983	[M+H]+
8.336	-0.706898804	[M+H]+
9.695	0.350742188	[M+H]+
9.87	1.031962891	[M+H]+
9.42	-3.512362061	[M+Na]+
9.48	-1.967739868	[M-H]-
9.8	1.573609619	[M-H]-
9.19	1.627085571	[M+H]+
8.72	0.472980957	[M-H]-
10.19	0.40383667	[M+Na]+
9.85	0.162616577	[M+H]+
9.87	2.439666748	[M-H]-
9.95	-0.727648926	[M+H]+
8.11	-3.828099976	[M+Na]+
10	-6.027567749	[M-H]-
10.305	-8.062865601	[M-H]-
10.1	6.492832031	[M+H]+
10.03	-8.317019043	[M+H]+
9.94	-1.175279541	[M-H]-
10.47	-14.11943542	[M-H]-
9.86	-2.269473267	[M+Na]+
9.65	-3.045341187	[M+H]+
6.13	0.795008545	[M+Na]+
9.98	-2.55375061	[M-H]-
9.63	0.688372192	[M+Na]+
9.805	-10.87387634	[M+H]+
10.414	-0.569831543	[M-H]-
10	2.618812256	[M+Na]+
7.78	1.00651001	[M+Na]+
9.6	2.883491821	[M+H]+
10.414	4.939414062	[M+Na]+
10.19	0.474151001	[M+Na]+
9.98	-0.611040039	[M-H]-
10.3	1.371777344	[M+H]+
9.55	4.162537842	[M-H]-
9.83	-1.990439453	[M+H]+
7.523	0.80800415	[M+H]+
10.45	5.419401245	[M+H]+
9.89	-2.654221191	[M-H]-
10	-1.903305664	[M+Na]+
9.78	-0.219771729	[M+H]+
10.44	0.547693481	[M-H]-
10.31	0.277521973	[M+H]+
10.31	-5.612111816	[M+H]+
7.684	-2.843447266	[M-H]-
10.11	-5.284265137	[M-H]-
9.8	-13.66643799	[M+H]+
8.48	1.674693604	[M-H]-
9.28	-12.48596802	[M-H]-
9.98	-0.034927979	[M-H]-
8.63	-0.338831787	[M-H]-
9.9	1.608201294	[M+H]+
10.35	2.576893311	[M+H]+
9.55	2.078192139	[M+Na]+
10.3	-3.046743164	[M+H]+
9.98	4.398919067	[M+H]+
7.12	2.616020508	[M+H]+
7.176	0.893474121	[M+H]+
9.95	-0.340053711	[M+H]+
8.28	-1.566096802	[M+H]+
9.95	8.970428467	[M-H]-
9.9	-2.15159668	[M+H]+
10.15	1.067854004	[M+H]+
9.94	-7.882593384	[M+Na]+
9.97	10.33849365	[M-H]-
10.28	2.77624939	[M+H]+
10.27	-7.128735962	[M+Na]+
7.195	-1.777084961	[M+H]+
9.89	10.09998779	[M+H]+
10.086	3.661876221	[M+H]+
9.72	5.977113037	[M-H]-
10.5	-0.847487793	[M+Na]+
10	-8.828782349	[M+Na]+
10.45	1.55081665	[M+H]+
9.805	-1.488450928	[M+H]+
10.47	1.334135742	[M+H]+
10	-0.05171814	[M-H]-
9.74	21.44393188	[M+Na]+
9.94	0.361696777	[M+Na]+
10.19	-0.398193359	[M+H]+
10.414	-6.528978882	[M-H]-
9.56	1.517790527	[M+H]+
9.97	-3.496324463	[M+H]+
10.23	-5.322220459	[M+H]+
10.45	7.110206909	[M+Na]+
10.15	1.922984009	[M+H]+
10	2.428636475	[M+H]+
9.26	0.539785156	[M+Na]+
9.89	-0.214203491	[M-H]-
10.37	2.365806885	[M+H]+
9.55	1.391264038	[M+Na]+
9.9	3.597702026	[M+H]+
9.945	2.569391479	[M+H]+
8.35	-1.393670654	[M+Na]+
9.86	4.425778809	[M+Na]+
9.55	-4.632315063	[M+Na]+
10	-3.311149902	[M-H]-
9.25	0.31288269	[M+H]+
10.47	2.231622925	[M+H]+
10.414	-16.91371582	[M+H]+
10.19	-0.090424805	[M-H]-
10.22	6.593266602	[M+H]+
10.15	-2.283233032	[M-H]-
10.37	-1.063397217	[M+H]+
9.26	-4.360720215	[M-H]-
8.87	1.957897949	[M-H]-
9.76	-1.452495117	[M-H]-
8.37	2.954782715	[M+Na]+
10.45	0.168223877	[M-H]-
